code,name,country,phone,uen,customer_type,address_location,address_unit_no,address_postal_code,address_office_number,poc_first_name,poc_last_name,email,credit_term
N0008,NUFOOD PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199603223C,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0009,NYEE GUAN FISH BALL FOOD INDUSTRY,SINGAPORE,67477157 / 67475921 JOHNNY,52832670L,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0010,NEW ZEALAND MILK PRODUCTS (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0011,NAN YOU PENG,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0012,NAM SAN FOOD MANUFACTURING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199900933W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0013,NORQUIP LIMITED,SINGAPORE,67477157 / 67475921 JOHNNY,S99FC5741J,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0014,NGUAN FOOD TRADING,SINGAPORE,67477157 / 67475921 JOHNNY,50932800L,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0015,NG MOI HIOK,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0016,NG KIAN HUAT PORK SUPPLIER,SINGAPORE,67477157 / 67475921 JOHNNY,52836728E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0017,NGEE MENG FROZEN FOOD,SINGAPORE,67477157 / 67475921 JOHNNY,43897000D,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0018,NEW OCEAN FOOD & COLDSTORAGE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198701932K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0019,NESTLE R&D CENTER (PTE) LTD,SINGAPORE,67477157 / 67475921 JOHNNY,197903876E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0020,MR N RAVINDRAN,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0021,N P FOOD (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198701412M,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0022,NG HOCK JOO,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0023,N & P FOOD TRADING,SINGAPORE,67477157 / 67475921 JOHNNY,52945585D,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0024,DIAN HUANG ENTERPRISE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200004556E,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0025,NOR-SCAN MARKETING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0026,NG CHYE MONG MARKETING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198700353D,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0027,NT FOODS,SINGAPORE,67477157 / 67475921 JOHNNY,52954491A,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0028,NATIONAL KIDNEY FOUNDATION,SINGAPORE,67477157 / 67475921 JOHNNY,200104750M,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0029,NESTLE SINGAPORE (PTE) LTD,SINGAPORE,67477157 / 67475921 JOHNNY,196700197W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 60
N0030,NTUC FAIRPRICE CO-OPERATIVE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200611163W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0032,NEW MULTI FOODSTUFF PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201900245k,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0033,NHG DIAGNOSTICS,SINGAPORE,67477157 / 67475921 JOHNNY,52936325M,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0034,BANQUET INVESTMENT PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,20006468W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0035,NAM KEE FOOD SUPPLY,SINGAPORE,67477157 / 67475921 JOHNNY,53052005B,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0036,NG WAH HONG ENTERPRISES PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199902575E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0037,NEWERA AIR CONDITIONING & ENGINEERING,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0038,NEO GARDEN RESTAURANT,SINGAPORE,67477157 / 67475921 JOHNNY,46324500L,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0039,NATIONAL LIBRARY BOARD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0040,NOVARTIS SINGAPORE PHARMACEUTICAL MANUFACTURING PL,SINGAPORE,67477157 / 67475921 JOHNNY,200406854N,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0041,N & N PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200408311K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0042,NATIONAL HEALTHCARE GROUP POLYCLINICS,SINGAPORE,67477157 / 67475921 JOHNNY,52929305J,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0043,NATIONAL STARCH & CHEMICAL (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198204510R,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0044,NAI FONG FOODSTUFF PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200605733N,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0045,NATIONAL STARCH PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200804715C,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0046,NORTH WEST COMMUNITY COUNCIL,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0047,NIPPON SUISAN (SINGAPORE) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198101093E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0048,NATIONAL HEALTHCARE GROUP POLYCLINICS,SINGAPORE,67477157 / 67475921 JOHNNY,52929305J,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0049,NEW FUNNELS (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199409546N,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0050,NOVUS INTERNATIONAL PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199103266G,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0051,NATIONAL UNIVERSITY OF SINGAPORE (NUS),SINGAPORE,67477157 / 67475921 JOHNNY,200604346E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0052,N&N AGRICULTURE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199608904K,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0053,NATIONAL UNIVERSITY OF SINGAPORE,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0054,N-51 AUTOMOTIVE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0055,NEWCASTLE AUTO TRADING,SINGAPORE,67477157 / 67475921 JOHNNY,341018/00K,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0056,NISSIN FOODS (ASIA) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Manufacturer,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0057,NANYANG POLYTECHNIC (SCHOOL OF CHEMICAL AND LIFE SCIENCES),SINGAPORE,67477157 / 67475921 JOHNNY,,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
N0058,NG ENG HUAT,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0059,NOVARTIS SINGAPORE PHARMACEUTICAL MANUFACTURING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200406854N,Manufacturer,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 45
N0060,NGUAN FOOD TRADING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200210374Z,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0061,NEO GARDEN CATERING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0062,NANYANG POLYTECHNIC -- SCHOOL OF CHEMICAL & LIFE SCIENCES,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0063,NAP ACOUTICS SOUTH EAST ASIA PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0064,NANYANG VILLAGE ENTERPRISE,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0065,NICHE LOGISTICS DISTRIBUTION CENTRE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0066,NKK IMPORT & EXPORT TRADING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201006218K,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0067,NASI PADANG SABAR MENANTI,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0068,NKH AUTOMOTIVE PARTS,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0069,NATIONAL PRIMARY CARE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0070,M/S ORANGE CLOVE CATERING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0071,NATIONAL HEALTHCARE GROUP DIAGNOSTICS,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0072,NTUC HEALTH CO-OPERATIVE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,S92CS0208D,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0073,N&N PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0074,NEW SKY & LAND ORGANIC AGRICULTURE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0075,NTUC HEALTH CO-OPERATIVE LIMITED,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0076,NISHEN TROPICAL FRUITS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199903912K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0077,NATIONAL TRADES UNION CONGRESS C/O MIGRANT WORKERS CENTRE,SINGAPORE,67477157 / 67475921 JOHNNY,S64TU0450K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0078,NEO GROUP LIMITED,SINGAPORE,67477157 / 67475921 JOHNNY,201207080G,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0079,NATIONAL UNIVERSITY HOSPITAL (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198500843R,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0080,NSY GROUP PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201524315N,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0081,NG HUI TENG (HUANG HUITING),SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0082,NV GRAPHICS,SINGAPORE,67477157 / 67475921 JOHNNY,,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0083,NH FOODS SINGAPORE PTE.LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0084,NET LINK PARTNERS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0085,NTUC FOODFARE CO-OPERATIVE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,S95CS0215C,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0086,NORTHSEA SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201437364k,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0087,NG CHIN CHYE,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0088,NISSIN FOODS SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Manufacturer,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0089,NAKAJMA SUISAN (ASIA) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0090,NEWAY SERVICES PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201401580H,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0091,NIMROD ENGINEERING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,,Service Workshop,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0092,NETATECH PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201003904G,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0093,N & N AGRICULTURE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199608904K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0094,NAN XIANG FOOD INDUSTRIES,SINGAPORE,67477157 / 67475921 JOHNNY,53221651B,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0095,NIPPON MOTORS PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201617468Z,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0096,NSB CENTRAL KITCHEN PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201715253N,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0097,NATIONAL UNIVERSITY HOSPITAL,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0098,NJD TRADING PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201501411Z,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0099,NWH (1988) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201001774N,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0100,NATIONAL UNIVERSITY HEALTH SYSTEM,SINGAPORE,67477157 / 67475921 JOHNNY,200801778C,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0101,NEO GLOBAL PTE. LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,201324351N,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0102,NICHIRYO FOODS PRIVATE LIMITED,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0103,NEW DELI FOOD TRADING PTE. LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,202035738M,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0104,NISHIHARA SHOKAI SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201216322W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0105,NEW RETAIL INTERNATIONAL PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,201839754D,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0106,NURY DIAN XIN DELIGHT PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199605394H),Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0107,NAKANO METAL PRESS (S) PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198800383E,Fleet Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0108,NATIONAL DENTAL CENTRE OF SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199505641M,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0109,NURASA PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,202106868K,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0110,NG TRANSPORTATION PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,202029779C,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
N0111,NEO'S FOOD & BEVERAGE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,202005023H,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0001,OVERSEAS UNION INSURANCE CO.,SINGAPORE,67477157 / 67475921 JOHNNY,195600074R,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0002,OVERSEA ICE CREAM SUPPLIER,SINGAPORE,67477157 / 67475921 JOHNNY,23284600J,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
O0003,OH TAU TEE PIGS TRADING ENTERPRISE,SINGAPORE,67477157 / 67475921 JOHNNY,41887600B,Distributor,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
O0005,ORION INTERNATION PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199004672G,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0006,OJJ FOODS PTE. LTD.,SINGAPORE,67477157 / 67475921 JOHNNY,200107554R,Manufacturer,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
O0007,OCEANWAVES SEAFOOD ENTERPRISE,SINGAPORE,67477157 / 67475921 JOHNNY,52869893A,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0008,OEDO FOOD SERVICES PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,199403056R,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0009,OMNI AQUATIC SUPPLIES PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200801642D,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET 30
O0010,OCEAN FULL ENTERPRISE,SINGAPORE,67477157 / 67475921 JOHNNY,52820285E,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0011,OPAL SEAFOOD PRODUCTS,SINGAPORE,67477157 / 67475921 JOHNNY,50378000J,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0012,OHNO CO. SINGAPORE PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200001861W,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0013,ONG KIM KUAY,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0014,OSAKA AGENCY PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,198004754M,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0015,ONG TECK LEONG,SINGAPORE,67477157 / 67475921 JOHNNY,,,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0016,OSMAN ALI SABRY,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0017,O BREAD PTE LTD,SINGAPORE,67477157 / 67475921 JOHNNY,200502733C,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0018,ONG KIAN AIK,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
O0019,ONG ENG CHONG,SINGAPORE,67477157 / 67475921 JOHNNY,,Individual Owner,"39 GENTING ROAD
SINGAPORE 349485
",,349485,9190 1075,NICHOLAS ALOTHA,,,NET DUE
