S0005,"23 SING MING ROAD,
# 01 - 09/11
SINGAPORE 570023 23 SING MING ROAD, 01 09/11   SINGAPORE",11-Sep,23,570023,4533222,1,1
S0006,"MAJIDEE, PETI SURAT
JOHOR BAHRU
MALAYSIA 81107  MAJIDEE, PETI SURAT     JOHOR BAHRU MALAYSIA",,NULL,81107,011-717290,1,1
S0007,"34 Whampoa West
# 01 - 75-79
SINGAPORE  34 Whampoa West 01 75-79   SINGAPORE",75-79,34,,7481166 / 8401145,1,1
S0008,"SUNTER AGUNG PODOMORO A GUNG UTARA RAYR BLOK A
JAKARTA
INDONESIA 14350  SUNTER AGUNG PODOMORO A GUNG UTARA RAYR BLOK A      JAKARTA INDONESIA", ,,14350,,1,1
S0009,"21 PIONEER ROAD NORTH,
# 01 
SINGAPORE 628467 21 PIONEER ROAD NORTH, 01     SINGAPORE",NULL,21,628467,2612006,1,1
S0010,"33 TUAS BASIN LINK, JURONG TOWN
SINGAPORE 638768 33 TUAS BASIN LINK, JURONG TOWN       SINGAPORE", ,33,638768,8631113,1,1
S0011," 5 TUAS SOUTH STREET 15,
SINGAPORE 636907
  5 TUAS SOUTH STREET 15,     SINGAPORE",,,636907,6715 5837,1,1
S0012,"82 JOO KOON CIRCLE , JURONG INDUSTRIAL ESTATE
SINGAPORE 629101 82 JOO KOON CIRCLE , JURONG INDUSTRIAL ESTATE       SINGAPORE", ,82,629101,6897 9339,1,1
S0013,"33 TUAS AVENUE 8,
SINGAPORE 639251
 33 TUAS AVENUE 8,      SINGAPORE",,33,639251,6861 0888,1,1
S0014," 3 CHANGI SOUTH STREET 3,
#01 - 01
SINGAPORE 486351
  3 CHANGI SOUTH STREET 3, 01 01   SINGAPORE",1,,486351,6841 5688,1,1
S0015,"102 YISHUN AVE 5
# 03
SINGAPORE 2776 102 YISHUN AVE 5 03    SINGAPORE",NULL,102,2776,2577683/2577930,1,1
S0016,"66A SUNGEI KADUT STREET 1,
#04 - 00
SINGAPORE 729368
 66A SUNGEI KADUT STREET 1, 04 00   SINGAPORE",0,66A,729368,6777 2811,0,0
S0017,"19 PANDAN LOOP ,    
# 01
PANDAN INDUSTRIAL PARK 
SINGAPORE 128445 19 PANDAN LOOP ,     01  PANDAN INDUSTRIAL PARK  SINGAPORE",NULL,19,128445,7765854,1,1
S0018,"28-A PENJURU CLOSE
#01 - 01
SINGAPORE 609129
 28-A PENJURU CLOSE 01 01   SINGAPORE",1,28-A,609129,6262 1529,1,1
S0019,"32 PENHAS ROAD
# 01 - 01
SINGAPORE 208191 32 PENHAS ROAD 01 01   SINGAPORE",1,32,208191,6398 1118,1,1
S0020,"2 BUKIT BATOK ST 24, SKYTECH BUILDING 
# 03 - 04
SINGAPORE 659480 2 BUKIT BATOK ST 24, SKYTECH BUILDING  03 04   SINGAPORE",4,2,659480,6560 0014,1,1
S0021," 1A CANTONMENT ROAD
#11 - 07
SINGAPORE 085101
  1A CANTONMENT ROAD 11 07   SINGAPORE",7,,85101,66349189,1,1
S0022,"255A JALAN BESAR
SINGAPORE 208928 255A JALAN BESAR      SINGAPORE",,255A,208928,3911218,1,1
S0023,"6 ATTAP VALLEY ROAD
SINGAPORE 759906
 6 ATTAP VALLEY ROAD      SINGAPORE",,6,759906,"75,291,887,522,148",1,1
S0024,"1 JIN SHA ROAD
JIADING SHANGHAI
CHINA  1 JIN SHA ROAD     JIADING SHANGHAI CHINA", ,1,,(8621)59528452,1,1
S0025,"9 SIN MING INDUSTRIAL ESTATE SECTOR C
# 01
SINGAPORE 575644 9 SIN MING INDUSTRIAL ESTATE SECTOR C 01    SINGAPORE",NULL,9,575644,4581132,1,1
S0026," 110 TUAS SOUTH AVENUE 3
#03 - 13
SINGAPORE 637369
  110 TUAS SOUTH AVENUE 3 03 13   SINGAPORE",13,,637369,2612830/1,1,1
S0027,"24 PENJURU ROAD
SINGAPORE 609128 24 PENJURU ROAD      SINGAPORE",,24,609128,2682444/3227,1,1
S0028," 392, CHANGI ROAD
SINGAPORE 419841
  392, CHANGI ROAD   CHANGI  SINGAPORE",,,419841,6268 6866,1,1
S0029,"301 HI-PARK
 DK-7400
HERNING DENMARK
 301 HI-PARK    HERNING DENMARK",,301,DK-7400,+45 97 21 19 11,1,1
S0030," TUAS AVE 2,
SINGAPORE 639449
  TUAS AVE 2, 9    SINGAPORE",,,639449,6261 8888,1,1
S0031," Kian Teck Crescent
SINGAPORE 628881
  Kian Teck Crescent 3    SINGAPORE",,,628881,62651555,1,1
S0033,"1A PIONEER SECTOR WALK,
SINGAPORE 627895
 1A PIONEER SECTOR WALK,      SINGAPORE",,1A,627895,68634488,1,1
S0034,"- 362 Upper Paya Lebar Road,
Da Jin Factory Building,
#05 - 07
SINGAPORE 534963
 - 362 Upper Paya Lebar Road,
Da Jin Factory Building, 05 07   SINGAPORE",7,-,534963,63383882CATHINE,1,1
S0035,       ,NULL,NULL,NULL,021-57630902,1,1
S0036,"8 TUAS AVE 18 (LEVEL 3)
SINGAPORE 638892
 8 TUAS AVE 18 (LEVEL 3)     SINGAPORE",,8,638892,6863 9595,1,1
S0037,"CLEMENTI CENTRAL P.O. BOX 87
SINGAPORE   CLEMENTI CENTRAL P.O. BOX 87        SINGAPORE", ,,NULL,,1,1
S0038,"1A-6 LORONG 33, GEYLANG
SINGAPORE 387972 1A-6 LORONG 33, GEYLANG      SINGAPORE",,1A-6,387972,7421013,1,1
S0039,"3017 BEDOK NORTH ST. 5 ,    
#05 - 06
SINGAPORE 486121
 3017 BEDOK NORTH ST. 5 ,     05 06 GOURMET EAST KITCHEN   SINGAPORE",6,3017,486121,64427677,1,1
S0040,"20 GUL CRESCENT
SINGAPORE 629529 20 GUL CRESCENT      SINGAPORE",,20,629529,62626189 / H/P : 9668 9860,1,1
S0041,"11 TUAS LINK 2
SINGAPORE 638559
 11 TUAS LINK 2      SINGAPORE",,11,638559,6863 1998 H/P : 9822 4402,1,1
S0042,"3016 BEDOK NORTH AVE 4 EASTECH
#01 - 21
SINGAPORE 489947
 3016 BEDOK NORTH AVE 4 EASTECH 01 21   SINGAPORE",21,3016,489947,6441 2047,1,1
S0043,"28C PENJURU CLOSE
# 01 - 06
SINGAPORE 609131 28C PENJURU CLOSE 01 06   SINGAPORE",6,28C,609131,6268 6587,1,1
S0044,"27 ZHONGSHAN ROAD (E.1) , 6TH FLOOR, FOREIGN TRADE BLDG
SHANGHAI
CHINA 200002 27 ZHONGSHAN ROAD (E.1) , 6TH FLOOR, FOREIGN TRADE BLDG      SHANGHAI CHINA", ,27,200002,,1,1
S0045,"662A JURONG WEST ST 64
SINGAPORE 641662 662A JURONG WEST ST 64     SINGAPORE",NULL,662A,641662,6790 8417,1,1
S0046," 17 FAN YOONG ROAD
SINGAPORE 629794
  17 FAN YOONG ROAD     SINGAPORE",,,629794,62622977,1,1
S0047,"35 CHANGI SOUTH  AVE 2, SUNNY INDUSTRIAL BUILDING
SINGAPORE  35 CHANGI SOUTH  AVE 2, SUNNY INDUSTRIAL BUILDING       SINGAPORE", ,35,NULL,,1,1
S0048,"15 DEFU LANE 6
SINGAPORE 539371
 15 DEFU LANE 6      SINGAPORE",,15,539371,6487 3188,1,1
S0049,"85 WEN JU ROAD, JI CHANG TOWN,
PUDONG NEW AREA SHANGHAI
CHINA 201202 85 WEN JU ROAD, JI CHANG TOWN,     PUDONG NEW AREA SHANGHAI CHINA", ,85,201202,0086 21 5855 4288,1,1
S0050,"3 LANE 475, NAN DA ROAD,
BAO SHAN DISTRICT SHANGHAI
CHINA  3 LANE 475, NAN DA ROAD,     BAO SHAN DISTRICT SHANGHAI CHINA", ,3,,,1,1
S0051,"121 RENMIN RD ZHUJING TOWN 
JINSHAN SHANGHAI
CHINA  121 RENMIN RD ZHUJING TOWN     JINSHAN SHANGHAI CHINA",,121,,(021) 57320152,1,1
S0052," 27 GUL LANE,
SINGAPORE 629421
  27 GUL LANE,     SINGAPORE",,,629421,6266 1088,1,1
S0053,"CODISOTTO DI LUZZARA
ITALY 42045  CODISOTTO DI LUZZARA      ITALY",,NULL,42045,(+39) 0522 976 728 - 707,1,1
S0054,"808 TRENCH ROAD ,    
# 07
KITCHENER COMPLEX  
SINGAPORE 200808 808 TRENCH ROAD ,     07  KITCHENER COMPLEX   SINGAPORE",NULL,808,200808,6296 2260,1,1
S0055," 802-3#,NO.69 SONG YUAN ROAD,SHANGHAI CHINA
 200336
 CHINA
  802-3#,NO.69 SONG YUAN ROAD,SHANGHAI CHINA     CHINA",,,200336,0086 21 6278 5690,1,1
S0056,"28 AYER RAJAH CRESCENT
# 08 - 02/08
SINGAPORE 139959 28 AYER RAJAH CRESCENT 08 02/08   SINGAPORE",8-Feb,28,139959,6778 7772,1,1
S0057,"10189 SW AVERY STREET
TUALATIN OREGON
USA 97062 10189 SW AVERY STREET    TUALATIN OREGON USA",,10189,97062,(503) 692-5360,1,1
S0058,"18 BOON LAY WAY , TRADEHUB 21,
#07 - 132
SINGAPORE 609966
 18 BOON LAY WAY , TRADEHUB 21, 07 132   SINGAPORE",132,18,609966,6743 7033,1,1
S0059,"PO BOX 677539
DALLAS
USA   PO BOX 677539     DALLAS USA",,,,503-612-7124,1,1
S0060,"1004 TOA PAYOH NORTH,
# 02 - 16/17
SINGAPORE 318995 1004 TOA PAYOH NORTH, 02 16/17   SINGAPORE",16/17,1004,318995,6252 1882,1,1
S0061,"50 BUKIT BATOK STREET 23 , MIDVIEW BUILDING
#04 - 17
SINGAPORE 659578
 50 BUKIT BATOK STREET 23 , MIDVIEW BUILDING 04 17   SINGAPORE",17,50,659578,6741  1378,1,1
S0062,"18 KAKI BUKIT ROAD 3
#03 - 06
SINGAPORE 415978
 18 KAKI BUKIT ROAD 3 03 06 ENTREPRENEUR BUSINESS CENTRE  SINGAPORE",6,18,415978,67487516,1,1
S0063,"1 JALAN BERSEH ,    
SINGAPORE 
 1 JALAN BERSEH ,     03  NEW WORLD CENTRE  SINGAPORE",,1,,62980988,1,1
S0064,"1 JALAN TERAS 4, KAWASAN PERIND TERAS BALAKONG ,TAMAN INDUSTRIA SELESA JAYA,
#  -  
BALAKONG CHERAS 43300
SELANGOR MALAYSIA
 1 JALAN TERAS 4, KAWASAN PERIND TERAS BALAKONG ,TAMAN INDUSTRIA SELESA JAYA,     BALAKONG CHERAS SELANGOR MALAYSIA", ,1,43300,1551603-8961 3028,1,1
S0065,"924 HOUGANG AVE 9 
SINGAPORE 530924
 924 HOUGANG AVE 9      SINGAPORE",,924,530924,6291 0988 / 9617 0732,1,1
S0066," 114 Neythal Road,
SINGAPORE 628601
  114 Neythal Road,     SINGAPORE",,,628601,62613833,1,1
S0067,"211 HENDERSON ROAD ,
HENDERSON INDUSTRIAL PARK
#11 - 04
SINGAPORE 159552
 211 HENDERSON ROAD ,
HENDERSON INDUSTRIAL PARK 11 04   SINGAPORE",4,211,159552,6878 0888,1,1
S0068,"11 JALAN MESIN ,STANDARD INDUSTRIAL BUILDING
#01 - 00
SINGAPORE 368813
 11 JALAN MESIN ,STANDARD INDUSTRIAL BUILDING 01 00   SINGAPORE",0,11,368813,6748 3226,1,1
S0069,"69B JOO KOON CIRCLE,
SINGAPORE 629086
 69B JOO KOON CIRCLE,     SINGAPORE",,69B,629086,6482 1118,1,1
S0070,"175 WOODLANDS STREET 13
#06 - 319
SINGAPORE 730175
 175 WOODLANDS STREET 13 06 319   SINGAPORE",319,175,730175,9782 8762,1,1
S0071,"438B ALEXANDRA ROAD,ALEXANDRA TECHNOPARK
#06 - 01/02/04
SINGAPORE 119968
 438B ALEXANDRA ROAD,ALEXANDRA TECHNOPARK 06 01/02/04   SINGAPORE",1/2/2004,438B,119968,6419 3388,1,1
S0072," C/O DAVERIE AGENCY PTE LTD,
BLOCK 238, HOUGANG AVENUE 1,
#02 - 304
SINGAPORE 530238
  C/O DAVERIE AGENCY PTE LTD,
BLOCK 238, HOUGANG AVENUE 1, 02 304   SINGAPORE",304,,530238,6287 2718,1,1
S0073,"302 SIN MING ROAD
SINGAPORE 575627
 302 SIN MING ROAD     SINGAPORE",,302,575627,6452 1398,1,1
S0075,"25 INTERNATIONAL BUSINESS PARK ,    
# 03
GERMIN CENTRE, 
SINGAPORE 609916 25 INTERNATIONAL BUSINESS PARK ,     03  GERMIN CENTRE,  SINGAPORE",NULL,25,609916,,1,1
S0076," 24 GUL  AVENUE
SINGAPORE 629664
  24 GUL  AVENUE     SINGAPORE",,,629664,6455 8233,1,1
S0077,"32 OLD TOH TUCK ROAD,I.BIZ CENTRE
#05 - 04
SINGAPORE 597658
 32 OLD TOH TUCK ROAD,I.BIZ CENTRE 05 04   SINGAPORE",4,32,597658,6875 0283,1,1
S0078,"20 ANG MO KIO INDUSTRIAL PARK 2A , AMK TECHLINK
#03 - 27
SINGAPORE 567761
 20 ANG MO KIO INDUSTRIAL PARK 2A , AMK TECHLINK 03 27   SINGAPORE",27,20,567761,"6383 3018,",1,1
S0079,"11 SENOKO AVENUE
SINGAPORE 758301 11 SENOKO AVENUE      SINGAPORE",,11,758301,6484 7188,1,1
S0080,"67 UBI AVENUE 1 ,  
# 05 - 01
STARHUB  GREEN   
SINGAPORE 408942 67 UBI AVENUE 1 ,   05 01 STARHUB  GREEN    SINGAPORE",1,67,408942,,1,1
S0081,"ROBINSON RD P.O BOX 282
SINGAPORE 900532  ROBINSON RD P.O BOX 282       SINGAPORE", ,,900532,,1,1
S0082,"ORCHARD P.O.BOX 341
SINGAPORE 912312  ORCHARD P.O.BOX 341      SINGAPORE",,,912312,,1,1
S0083,"37 TANNERY LANE, TANNERY HOUSE,
#01 - 05
SINGAPORE 347790
 37 TANNERY LANE, TANNERY HOUSE, 01 05   SINGAPORE",5,37,347790,6745 2355,1,1
S0084,"LOCKED BAG NO.10, ROBINSON ROAD POST OFFICE,
SINGAPORE 908186  LOCKED BAG NO.10, ROBINSON ROAD POST OFFICE,       SINGAPORE", ,NULL,908186,,1,1
S0085,"10 EUNOS ROAD 8, FINANCE BUILDING UNIT
SINGAPORE POST CENTRE
#07 - 31
SINGAPORE 408600
 10 EUNOS ROAD 8, FINANCE BUILDING UNIT
SINGAPORE POST CENTRE 07 31   SINGAPORE",31,10,408600,,1,1
S0086,"45 KALLANG PUDDING ROAD,ALPHA BUILDING
#10 - 01
SINGAPORE 629101
 45 KALLANG PUDDING ROAD,ALPHA BUILDING 10 01   SINGAPORE",1,45,629101,6846 0996,1,1
S0087,"51 BUKIT BATOK CRESCENT ,UNITY CENTRE
#03 - 19
SINGAPORE 658077
 51 BUKIT BATOK CRESCENT ,UNITY CENTRE 03 19   SINGAPORE",19,51,658077,6665 1822,1,1
S0088,"11 TAMPINES STREET 92,    
# 02 - 08
TAMPINES BIZ HUB 
SINGAPORE 528872 11 TAMPINES STREET 92,     02 08 TAMPINES BIZ HUB  SINGAPORE",8,11,528872,6785 4456,1,1
S0089,"OUTRAM ROAD, 
SINGAPORE 169608  OUTRAM ROAD,      SINGAPORE",,,169608,6222 3322,1,1
S0090,"51 BUKIT BATOK CRESCENT , UNITY CENTRE
# 07 - 30/31
SINGAPORE 658077 51 BUKIT BATOK CRESCENT , UNITY CENTRE 07 30/31   SINGAPORE",30/31,51,658077,6276 3383,1,1
S0091,"1 ROCHOR CANAL ROAD,    
# 04
SIM LIM SQUARE, 
SINGAPORE 188504 1 ROCHOR CANAL ROAD,     04  SIM LIM SQUARE,  SINGAPORE",NULL,1,188504,6338 9962,1,1
S0092,"28 KALLANG PLACE
#05 - 08
SINGAPORE 339158
 28 KALLANG PLACE 05 08   SINGAPORE",8,28,339158,6299 4495,1,1
S0093,"196 PANDAN LOOP ,PANTECH BUSINESS HUB
#06 - 01
SINGAPORE 128384
 196 PANDAN LOOP ,PANTECH BUSINESS HUB 06 01   SINGAPORE",1,196,128384,6569 1110,1,1
S0094,"629 ALJUNIED ROAD , CITITECH INDUSTRIAL BUILDING
# 06
SINGAPORE 389838 629 ALJUNIED ROAD , CITITECH INDUSTRIAL BUILDING 06    SINGAPORE",NULL,629,389838,6848 7156,1,1
S0095,"3 KIAN TECK CRESCENT
SINGAPORE 628881
 3 KIAN TECK CRESCENT      SINGAPORE",,3,628881,6265 1555,1,1
S0096," 21 WOODLANDS CLOSE,PRIMZ BIZHUB
#05 - 44
SINGAPORE 737854
  21 WOODLANDS CLOSE,PRIMZ BIZHUB 05 44   SINGAPORE",44,,737854,6286 2822,1,1
S0097,"662A JURONG WEST ST 64,
#14 - 328
SINGAPORE 641662
 662A JURONG WEST ST 64, 14 328   SINGAPORE",328,662A,641662,6790 8417,1,1
S0098,"738 WOODLAND CIRCLE,
#06 - 379
SINGAPORE 730738
 738 WOODLAND CIRCLE, 06 379   SINGAPORE",379,738,730738,9108 8443,1,1
S0099,"1 JALAN KILANG TIMOR ,   
# 09 - 02
PACIFIC TECH CENTRE  
SINGAPORE 159303 1 JALAN KILANG TIMOR ,    09 02 PACIFIC TECH CENTRE   SINGAPORE",2,1,159303,6233 6638,1,1
S0100,"320 KING GEORGE'S AVENUE
SINGAPORE 208564
 320 KING GEORGE'S AVENUE      SINGAPORE", ,320,208564,6292 0355 / 6292 0924,1,1
S0101,"20 MALACA STREET ,   
# 06
MALACA CENTRE 
SINGAPORE  20 MALACA STREET ,    06  MALACA CENTRE  SINGAPORE",NULL,20,NULL,,1,1
S0102,"15 TUAS ST
SINGAPORE 638452
 15 TUAS ST     SINGAPORE",,15,638452,6265 1188,1,1
S0103,"SUNGEI KADUT CRESCENT
# 01
SINGAPORE   SUNGEI KADUT CRESCENT 01    SINGAPORE",NULL,NULL,NULL,6367 1393,1,1
T0001,"100 BEACH ROAD,   
# 05
SHAW TOWERS 
SINGAPORE 189702 100 BEACH ROAD,     05 SHAW TOWERS  SINGAPORE",5,100,189702,H/O:2929783,1,1
T0002,"911 BUKIT TIMAH ROAD
SINGAPORE 589622 911 BUKIT TIMAH ROAD      SINGAPORE",,911,589622,4667711,1,1
T0003,"43A JALAN AMBONG DUA (JALAN 4)
KEPONG BARU SELANGOR
MALAYSIA 51200 43A JALAN AMBONG DUA (JALAN 4)     KEPONG BARU SELANGOR MALAYSIA", ,43A,51200,03-6211116,1,1
T0004,"1003 LORONG 8, TOA PAYOH IND. PARK,
# 05
SINGAPORE 319075 1003 LORONG 8, TOA PAYOH IND. PARK, 05    SINGAPORE",NULL,1003,319075,2555783 / 2555457,1,1
T0005,"1 SIN MING INDUSTRIAL EST
# 01
SINGAPORE 575636 1 SIN MING INDUSTRIAL EST 01    SINGAPORE",NULL,1,575636,4531716,1,1
T0006,"68 JOO KOON CIRCLE,
SINGAPORE 629083 68 JOO KOON CIRCLE,      SINGAPORE",,68,629083,8613111 THOMAS,1,1
T0007,"1148 SECTION 66, JALAN DAYA PENDING, KTLLD,
KUCHING
MALAYSIA 93450 1148 SECTION 66, JALAN DAYA PENDING, KTLLD,      KUCHING MALAYSIA", ,1148,93450,,1,1
T0008,"24 GUL CRESCENT, JURONG TOWN
SINGAPORE 629531
 24 GUL CRESCENT, JURONG TOWN     SINGAPORE",,24,629531,68613401 / 23,1,1
T0009,"19 LORONG PERUSAHAAN 2 , KIMPAL INDUSTRIAL PARK
BATU CAVES SELANGOR
MALAYSIA 68100 19 LORONG PERUSAHAAN 2 , KIMPAL INDUSTRIAL PARK     BATU CAVES SELANGOR MALAYSIA", ,19,68100,6887141 / 2,1,1
T0010,"23 JALAN BUROH
SINGAPORE 619479 23 JALAN BUROH      SINGAPORE",,23,619479,2653666,1,1
T0011,"73 JOO KOON CRICLE
SINGAPORE 629091 73 JOO KOON CRICLE       SINGAPORE", ,73,629091,,1,1
T0012,"2-10 2-CHOME, NAGATA,
HIGHASHI OSAKA
JAPAN  2-10 2-CHOME, NAGATA,   HIGHASHI OSAKA JAPAN",NULL,10-Feb,NULL,06-787-4430,1,1
T0013,"20 TUAS AVE 2,
SINGAPORE 639451
 20 TUAS AVE 2,      SINGAPORE",,20,639451,8616800,1,1
T0014,"160 SIN MING DRIVE
#04 - 09
SINGAPORE 575722
 160 SIN MING DRIVE 04 09 SIN MING AUTOCITY  SINGAPORE",9,160,575722,6454 9214 / 6453 4433,1,1
T0015,"64 SUNGEI KADUT LOOP
SINGAPORE 729493 64 SUNGEI KADUT LOOP      SINGAPORE",,64,729493,3661661,1,1
T0016,"97 M & N BATU 1 1/4, MERGONG, PO BOX 155 , SEBERANG JALAN PUTERA,
ALOR SETAR KEDAH
MALAYSIA  97 M & N BATU 1 1/4, MERGONG, PO BOX 155 , SEBERANG JALAN PUTERA,     ALOR SETAR KEDAH MALAYSIA", ,97,NULL,04-7339721,1,1
T0017,"12 GUL ROAD 
SINGAPORE 629343 12 GUL ROAD       SINGAPORE",,12,629343,8621116,1,1
T0018,"18 CHIN BEE DRIVE
SINGAPORE 619865 18 CHIN BEE DRIVE      SINGAPORE",,18,619865,2652988,1,1
T0019,"18 CHIN BEE DRIVE
SINGAPORE 619865 18 CHIN BEE DRIVE       SINGAPORE", ,18,619865,2652988,1,1
T0020,"10 UBI CRESCENT ,   
# 05
UBI TECHPARK  
SINGAPORE 408564 10 UBI CRESCENT ,    05  UBI TECHPARK   SINGAPORE",NULL,10,408564,67429070,1,1
T0021,"67 KAKI BUKIT INDUSTRIAL TERRACE
SINGAPORE 416147
 67 KAKI BUKIT INDUSTRIAL TERRACE     SINGAPORE",,67,416147,6742 3469,1,1
T0022,"220 TAGORE LANE,    
#04 - 07
SINGAPORE 787600
 220 TAGORE LANE,     04 07 LIBERTY WAREHOUSE,  SINGAPORE",7,220,787600,5535488,1,1
T0023,"458 CHOA CHU KANG AVENUE 4
#09 - 203
SINGAPORE 680458
 458 CHOA CHU KANG AVENUE 4 09 203   SINGAPORE",203,458,680458,791 5909,1,1
T0024,"348 KING GEORGE'S AVENUE
SINGAPORE 208578
 348 KING GEORGE'S AVENUE      SINGAPORE",,348,208578,62911988,1,1
T0025,"1611 S SUNKIST ST
ANAHEIM 92806
CA USA
 1611 S SUNKIST ST   ANAHEIM CA USA",,1611,92806,(714) 937-3000,1,1
T0026,"5 KAKI BUKIT CRESENT ,  
# 04 - 02
 KOYOTECH BUILDING  
SINGAPORE 416238 5 KAKI BUKIT CRESENT ,   04 02  KOYOTECH BUILDING   SINGAPORE",2,5,416238,8445800,1,1
T0027,"43 JOO KOON CIRCLE,
SINGAPORE 629066
 43 JOO KOON CIRCLE,      SINGAPORE",,43,629066,68623188,1,1
T0028,"5052 ANG MO KIO INDUSTRIAL PARK 2
# 01 - 1081/1083/1085
SINGAPORE  5052 ANG MO KIO INDUSTRIAL PARK 2 01 1081/1083/1085   SINGAPORE",1081/1083/1085,5052,,4819000,1,1
T0029,"684 RACE COURSE ROAD
#01 - 312
SINGAPORE 210684
 684 RACE COURSE ROAD 01 312   SINGAPORE",312,684,210684,62950755,1,1
T0030,"25 INTERNATIONAL BUSINESS PARK ,  
# 02 -  28/29
GERMAN CENTRE,  
SINGAPORE 609916 25 INTERNATIONAL BUSINESS PARK ,   02  28/29 GERMAN CENTRE,   SINGAPORE", 28/29,25,609916,65627796,1,1
T0031,"2 JURONG EAST ST. 21 ,   IMM BUILDING
#02 - 189
SINGAPORE 609601
 2 JURONG EAST ST. 21 ,   IMM BUILDING 02 189   SINGAPORE",189,2,609601,6569 2219,1,1
T0032,"4498 MUKIM XII, SG KLUANG,
#   -  
BATU PAHAT 83100
JOHOR BAHRU MALAYSIA
 4498 MUKIM XII, SG KLUANG,      BATU PAHAT JOHOR BAHRU MALAYSIA", ,4498,83100,02-07-424 1671,1,1
T0033,"28F PENJURU CLOSE
# 01 - 09
SINGAPORE 609134 28F PENJURU CLOSE 01 09   SINGAPORE",9,28F,609134,6459 1274,1,1
T0034,"34 SIN MING DRIVE,
# 01
SINGAPORE 575708 34 SIN MING DRIVE, 01    SINGAPORE",NULL,34,575708,6453 3722 / 6453 3723,1,1
T0035,"19 PIONEER ROAD NORTH,
SINGAPORE 628466
 19 PIONEER ROAD NORTH, 01    SINGAPORE",,19,628466,6261 2917,1,1
T0036,SINGAPORE        SINGAPORE,,,,,1,1
T0037,"343 KORTRIJKSTRAAT
 BE-8930
MENEN BELGIUM
 343 KORTRIJKSTRAAT    MENEN BELGIUM",,343,BE-8930,32-56 24 15 28,1,1
T0038,"4 JALAN PESAWAT
SINGAPORE 619362 4 JALAN PESAWAT      SINGAPORE",,4,619362,6265 0955,1,1
T0039,"32 TOH GUAN ROAD EAST , ENTERPRISE HUB
# 01 - 05
SINGAPORE 608578 32 TOH GUAN ROAD EAST , ENTERPRISE HUB 01 05   SINGAPORE",5,32,608578,6565 9925,1,1
T0040,"52 HORNE ROAD 
# 01 - 04
SINGAPORE 209071 52 HORNE ROAD  01 04   SINGAPORE",4,52,209071,6294 4323 / 6298 7500,1,1
T0041,"1 KAKI BUKIT AVE 6 ,    
# 01 - 06/07
AUTO BAY@KAKI BUKIT  
SINGAPORE 417883 1 KAKI BUKIT AVE 6 ,     01 06/07 AUTO BAY@KAKI BUKIT   SINGAPORE",7-Jun,1,417883,62843375 / 62843376,1,1
T0042,"30 JOO KOON CIRCLE (OPP. 7 JOO KOON WAY)
SINGAPORE 629059 30 JOO KOON CIRCLE (OPP. 7 JOO KOON WAY)      SINGAPORE",,30,629059,6897 8282 / 9617 2449,1,1
T0043,"11-15 BUCKHURST ST, 
VICTORIA SOUTH MELBOURNE
AUSTRALIA 3205 11-15 BUCKHURST ST,      VICTORIA SOUTH MELBOURNE AUSTRALIA", ,15-Nov,3205,61 3 9690 8766,1,1
T0044,"122 SIMS AVENUE , GEYLANG (NEAR LORONG 15)
SINGAPORE 387445
 122 SIMS AVENUE , GEYLANG (NEAR LORONG 15)     SINGAPORE",,122,387445,6747 7415,1,1
T0045,"33 LORONG JALA 14/KS 10, TELOK GONG
#  -  
PELABUHAN KLANG 42000
SELANGOR MALAYSIA
 33 LORONG JALA 14/KS 10, TELOK GONG     PELABUHAN KLANG SELANGOR MALAYSIA", ,33,42000,,1,1
T0046,"N MAIN STREET , THERAPEUTIC ENVIRONMENTAL SOLUTIONS
TEXAS
USA 77339  N MAIN STREET , THERAPEUTIC ENVIRONMENTAL SOLUTIONS     TEXAS USA", ,,77339,800-658-8377,1,1
T0047,"149 ROCHOR ROAD ,   
# 01
FU LU SHOU COMPLEX 
SINGAPORE 188425 149 ROCHOR ROAD ,    01  FU LU SHOU COMPLEX  SINGAPORE",NULL,149,188425,6298 2885,1,1
T0048,"904 DALE-BUFFALOVILLE , PO BOX 436,
#  -  
DALE 47523
INDIANA USA
 904 DALE-BUFFALOVILLE , PO BOX 436,     DALE INDIANA USA", ,904,47523,(812) 937-4476,1,1
T0049," C/O DAVERIE AGENCY PTE LTD,
50 RAFFLES PLACE
SINGAPORE LAND TOWER
#03 - 03
SINGAPORE 048623
  C/O DAVERIE AGENCY PTE LTD,
50 RAFFLES PLACE
SINGAPORE LAND TOWER 03 03   SINGAPORE",3,,48623,6461 6555,1,1
T0050,"41 KIAN TECK DRIVE,
SINGAPORE 628855 41 KIAN TECK DRIVE,      SINGAPORE",,41,628855,6268 5026,1,1
T0051,"49 HINDHEDE WALK,
#10 - 07
SINGAPORE 587976
 49 HINDHEDE WALK, 10 07   SINGAPORE",7,49,587976,6362 3639,1,1
T0052,"10 UBI CRESCENT,     
# 06 - 09
UBI TECHPARK, 
SINGAPORE 408564 10 UBI CRESCENT,      06 09 UBI TECHPARK,  SINGAPORE",9,10,408564,6745 3921,1,1
T0053,"5072 ANG MO KIO INDUSTRIAL PARK 2,
# 01 
SINGAPORE 569525 5072 ANG MO KIO INDUSTRIAL PARK 2, 01     SINGAPORE",NULL,5072,569525,6483 4796,1,1
